6.93716	-4.52692	0.733388	-2.68611	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.00754	-4.62527	0.811563	-2.5682	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.05676	-4.77075	0.852048	-2.59942	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.12082	-4.89116	0.895056	-2.54461	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.21441	-5.07031	1.19476	-2.78459	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.29443	-5.19754	1.23259	-2.72291	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.34635	-5.33449	1.16289	-2.66652	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.42332	-5.46762	1.19448	-2.63312	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.49823	-5.61882	1.21073	-2.64491	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.59707	-5.72309	1.29152	-2.54565	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.65226	-5.84992	1.22256	-2.48859	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.72732	-5.97425	1.24286	-2.45883	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.832	-6.13794	1.58461	-2.7522	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.92696	-6.26016	1.62261	-2.71402	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.01065	-6.40184	1.50661	-2.61128	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.12189	-6.50875	1.57774	-2.52244	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.18395	-6.62624	1.46057	-2.42222	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.26294	-6.75703	1.45826	-2.417	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.33501	-6.88359	1.45664	-2.41639	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.43025	-6.9944	1.49529	-2.36366	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.4908	-7.10047	1.44815	-2.32278	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.55621	-7.2267	1.4303	-2.34701	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.66149	-7.37695	1.68286	-2.5761	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.7388	-7.51787	1.66462	-2.60451	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.80155	-7.6313	1.3989	-2.35822	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.87023	-7.76308	1.38033	-2.36477	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.94408	-7.8867	1.43626	-2.4175	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.99733	-8.02334	1.39143	-2.45655	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.0273	-8.11239	1.12464	-2.20234	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.0797	-8.24003	1.10217	-2.2189	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.15975	-8.37626	1.25648	-2.36842	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.19736	-8.51858	1.19489	-2.42726	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.24163	-8.62862	1.0193	-2.25204	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.28114	-8.76355	0.979864	-2.2802	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.4086	-8.9635	1.56742	-2.87652	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.47048	-9.12528	1.52631	-2.9199	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.51294	-9.23312	1.26805	-2.65136	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.56843	-9.36598	1.25042	-2.65365	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.60395	-9.46947	1.09649	-2.49295	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.6217	-9.62255	1.00692	-2.56393	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.68948	-9.77046	1.10421	-2.6689	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.71395	-9.92385	1.03058	-2.71928	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.73541	-10.0324	0.818131	-2.48485	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.77177	-10.1659	0.799406	-2.47964	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.82495	-10.3037	0.822594	-2.50433	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.82921	-10.4541	0.733607	-2.56752	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.8676	-10.5951	0.784602	-2.62779	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.89149	-10.7506	0.738388	-2.65543	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.91439	-10.8735	0.592618	-2.4837	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.9098	-11.0321	0.503247	-2.53948	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.93293	-11.1572	0.508899	-2.54701	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.91713	-11.3154	0.408064	-2.62296	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.94087	-11.4507	0.416228	-2.63312	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.91763	-11.6103	0.309606	-2.70295	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.8948	-11.6885	-0.0252241	-2.26887	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.84584	-11.8295	-0.140308	-2.33865	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.83656	-11.9444	-0.132025	-2.35072	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.76725	-12.1043	-0.285382	-2.45531	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.73996	-12.2037	-0.44136	-2.23676	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.66333	-12.3429	-0.57281	-2.3065	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.5956	-12.3962	-0.837791	-1.92576	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.48863	-12.5284	-0.995832	-2.01533	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.43138	-12.6347	-1.01954	-1.97981	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.32456	-12.7656	-1.1422	-2.03615	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.22815	-12.7924	-1.50727	-1.46213	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.04442	-12.9213	-1.77113	-1.60024	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.92492	-12.9677	-1.91151	-1.36671	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.76855	-13.0605	-2.03547	-1.41272	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.64643	-13.0874	-2.21007	-1.1056	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.47597	-13.1652	-2.35501	-1.163	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.31645	-13.161	-2.59805	-0.710848	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.13214	-13.2038	-2.6961	-0.724621	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.96113	-13.1955	-2.82421	-0.4786	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.79797	-13.213	-2.84111	-0.460924	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.66877	-13.268	-2.7403	-0.666679	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.50787	-13.299	-2.79561	-0.665284	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.32986	-13.2783	-2.93502	-0.367583	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.17165	-13.286	-2.92481	-0.341039	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.98854	-13.2094	-3.1587	0.183803	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.84191	-13.1876	-3.12877	0.211421	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.66773	-13.163	-3.18686	0.354201	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.52328	-13.1212	-3.10898	0.404568	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.35938	-13.1228	-3.03792	0.227703	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.22324	-13.0917	-2.96039	0.270078	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.05325	-13.0532	-3.01994	0.425008	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.91514	-13.008	-2.94914	0.473708	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.74194	-12.894	-3.17548	1.09206	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.61699	-12.8127	-3.08876	1.15054	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.44953	-12.7681	-3.01729	0.94212	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.3472	-12.6901	-2.85998	1.00306	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.17503	-12.5819	-2.97819	1.34839	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.06002	-12.4898	-2.85786	1.39036	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.90361	-12.4139	-2.85954	1.39744	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.82422	-12.3047	-2.66722	1.47196	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.67847	-12.1928	-2.72816	1.65463	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.62722	-12.0849	-2.51913	1.71525	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.48375	-11.9707	-2.56592	1.86337	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.46765	-11.8208	-2.25704	1.97347	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.35271	-11.7434	-2.17791	1.73626	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.36167	-11.6086	-1.86256	1.83128	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.23573	-11.4125	-2.12584	2.60179	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.25707	-11.2339	-1.81137	2.71663	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.18278	-11.1552	-1.61953	2.18786	4.43713	-11.024	4.45	-11.05	0	1.81614
4.23877	-10.9869	-1.26396	2.3049	4.45136	-10.93	4.45	-10.95	0	1.81612
4.17004	-10.8609	-1.26678	2.31517	4.44745	-10.786	4.45	-10.8	0	2.72555
4.24505	-10.6879	-0.913656	2.42957	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.20182	-10.5692	-0.890276	2.37612	4.46329	-10.5756	4.45	-10.5	0	2.729
4.27185	-10.3949	-0.599769	2.48505	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.24911	-10.2785	-0.548237	2.37148	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.3544	-10.0987	-0.218631	2.49687	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.35172	-9.9788	-0.183373	2.42606	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.4626	-9.79924	0.110163	2.54497	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.46064	-9.64344	0.0860788	2.59343	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.57447	-9.46615	0.34828	2.68794	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.62337	-9.36317	0.497769	2.43059	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.76982	-9.18077	0.784598	2.55968	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.83227	-9.0792	0.934079	2.33201	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.93757	-8.94372	1.07325	2.38654	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.01248	-8.83432	1.13619	2.29402	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.15059	-8.6714	1.31738	2.39157	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.24826	-8.58521	1.49773	2.1551	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.37063	-8.45266	1.61101	2.22126	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.47601	-8.35013	1.68136	2.133	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.55733	-8.23873	1.65486	2.11709	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.64633	-8.11785	1.66112	2.11231	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.78027	-7.97713	1.76197	2.17755	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.89009	-7.86788	1.84028	2.09454	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.01547	-7.7401	1.89695	2.12898	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.12591	-7.6279	1.93186	2.09434	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.23618	-7.51801	1.9401	2.08373	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.35646	-7.41519	2.00831	2.01881	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45493	-7.32274	1.97907	1.97427	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.57782	-7.23472	2.18341	1.7995	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.70689	-7.13687	2.22855	1.82326	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.78564	-7.00599	1.98676	2.02191	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.87959	-6.91369	1.94975	1.97455	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03084	-6.83452	2.20065	1.7764	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.1515	-6.74056	2.19943	1.76795	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.25155	-6.63426	2.03846	1.88317	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35757	-6.54099	2.02397	1.85828	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.52921	-6.48623	2.47111	1.54839	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.64728	-6.42528	2.45664	1.50935	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77198	-6.33532	2.41308	1.53875	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.87835	-6.29103	2.3502	1.43855	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.01135	-6.21546	2.35289	1.4354	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13876	-6.13997	2.34832	1.42705	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.22357	-6.05294	2.14062	1.55125	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33522	-5.96548	2.15192	1.57533	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.49893	-5.89799	2.45751	1.40464	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.6353	-5.83208	2.45869	1.37875	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73215	-5.74177	2.18338	1.52375	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85447	-5.65249	2.18875	1.53704	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.95158	-5.57255	2.07056	1.59492	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05839	-5.47996	2.07883	1.62542	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.20423	-5.39706	2.37849	1.4882	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.33552	-5.31831	2.37911	1.48102	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.41991	-5.22142	2.07085	1.61718	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.53813	-5.13032	2.08022	1.62329	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.64329	-5.04154	1.95059	1.6748	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.75403	-4.94209	1.9589	1.69327	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.8481	-4.84654	1.82826	1.74298	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.95109	-4.74723	1.83341	1.75137	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.023	-4.64225	1.66294	1.81463	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1288	-4.50561	1.69644	1.90581	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2068	-4.39597	1.61947	1.93247	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3211	-4.23557	1.67644	2.06706	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.455	-4.13192	1.89842	2.00092	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5622	-3.99385	1.90611	2.06869	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6612	-3.88002	1.84809	2.08339	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7638	-3.75955	1.85045	2.09789	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.806	-3.63606	1.44689	2.19408	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.883	-3.49661	1.44295	2.23919	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9844	-3.38666	1.67119	2.19173	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0716	-3.23182	1.68117	2.30182	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1091	-3.10098	1.30588	2.36849	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1804	-2.93144	1.30611	2.46323	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2212	-2.79259	1.13857	2.48993	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2838	-2.61625	1.13938	2.58572	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.213	-2.47095	0.260796	2.69144	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.2184	-2.2991	0.242931	2.74837	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3179	-2.14374	0.916435	2.68714	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3671	-1.98109	0.914024	2.72344	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3658	-1.83267	0.588679	2.74411	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3871	-1.6795	0.566342	2.74872	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.31	-1.54362	-0.03749	2.77574	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.3013	-1.3874	-0.0513384	2.81736	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2468	-1.23611	-0.376018	2.82175	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2119	-1.11413	-0.403224	2.73925	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0772	-0.984747	-1.09984	2.73907	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0136	-0.801089	-1.11848	2.85248	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9572	-0.640947	-1.02878	2.85802	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8939	-0.51233	-1.0405	2.78718	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7941	-0.368258	-1.37878	2.76374	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.707	-0.270556	-1.39763	2.62967	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.532	-0.143956	-2.09259	2.57442	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.4049	-0.063851	-2.1121	2.42307	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.3216	0.0715142	-1.97108	2.4323	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.205	0.100257	-1.97912	2.17474	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0434	0.212162	-2.29202	2.1452	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.91049	0.207982	-2.29602	1.84587	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.74486	0.304763	-2.51579	1.82549	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.60139	0.252844	-2.51391	1.45179	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.43287	0.330147	-2.66559	1.43994	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.28308	0.303325	-2.66489	1.17999	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.12435	0.367369	-2.71291	1.1761	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.97314	0.360843	-2.71254	1.00143	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.87472	0.421881	-2.35803	1.03151	8.90199	0.247143	8.85	0.25	-1.81847	0
8.75125	0.388723	-2.34032	0.811551	8.76016	0.263752	8.75	0.25	-1.81846	0
8.5355	0.423921	-2.92241	0.763326	8.46355	0.258809	8.55	0.25	-3.6326	0
8.37466	0.37727	-2.91743	0.546052	8.35367	0.252596	8.35	0.25	-3.6326	0
8.21018	0.407889	-2.85108	0.551065	8.05161	0.241868	8.2	0.25	-2.72841	0
8.05674	0.358765	-2.84071	0.356569	8.05411	0.247878	8.05	0.25	-2.72842	0
7.90285	0.378832	-2.75251	0.361591	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.7541	0.292552	-2.74303	0.10149	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.61945	0.297538	-2.71437	0.100371	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.47105	0.19568	-2.71043	-0.1628	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.29833	0.188048	-2.89327	-0.164417	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.15715	0.118423	-2.88584	-0.315038	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.07418	0.0966291	-2.39292	-0.322747	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.94592	-0.0143	-2.38712	-0.551308	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.8477	-0.049675	-2.13853	-0.566693	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.73591	-0.190337	-2.13019	-0.834945	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.66303	-0.245008	-1.86487	-0.864867	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.55623	-0.405993	-1.88081	-1.1429	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.53507	-0.494166	-1.3154	-1.24156	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
